"DataID","DeviceName","DeviceType","CurrentReading","DateRead"
"11574","temp1","Temperature Sensor","39","2020-12-04 16:10:18"
"11575","humidity2","Humidity Sensor","65","2020-12-04 16:10:19"
"11576","humidity1","Humidity Sensor","60","2020-12-04 16:10:19"
"11577","temp2","Temperature Sensor","28","2020-12-04 16:10:19"
"11578","temp1","Temperature Sensor","31","2020-12-04 16:10:19"
"11579","ldr","Light Intensity Sensor","384","2020-12-04 16:10:20"
"11580","humidity2","Humidity Sensor","55","2020-12-04 16:10:20"
"11581","humidity1","Humidity Sensor","10","2020-12-04 16:10:20"
"11582","temp2","Temperature Sensor","24","2020-12-04 16:10:20"
"11583","temp1","Temperature Sensor","33","2020-12-04 16:10:20"
"11584","heater","Heater Actuator","0","2020-12-04 16:10:20"
"11585","pump","Pump Actuator","1","2020-12-04 16:10:20"
"11586","humidity2","Humidity Sensor","44","2020-12-04 16:10:21"
"11587","humidity1","Humidity Sensor","57","2020-12-04 16:10:21"
"11588","temp2","Temperature Sensor","23","2020-12-04 16:10:21"
"11589","temp1","Temperature Sensor","40","2020-12-04 16:10:21"
"11590","humidity2","Humidity Sensor","92","2020-12-04 16:10:22"
"11591","humidity1","Humidity Sensor","47","2020-12-04 16:10:22"
"11592","temp2","Temperature Sensor","22","2020-12-04 16:10:22"
"11593","temp1","Temperature Sensor","37","2020-12-04 16:10:22"
"11594","ldr","Light Intensity Sensor","919","2020-12-04 16:10:23"
"11595","humidity2","Humidity Sensor","66","2020-12-04 16:10:23"
"11596","humidity1","Humidity Sensor","59","2020-12-04 16:10:23"
"11597","temp2","Temperature Sensor","20","2020-12-04 16:10:23"
"11598","temp1","Temperature Sensor","38","2020-12-04 16:10:23"
"11599","humidity2","Humidity Sensor","92","2020-12-04 16:10:24"
"11600","temp2","Temperature Sensor","29","2020-12-04 16:10:24"
"11601","humidity1","Humidity Sensor","43","2020-12-04 16:10:24"
"11602","temp1","Temperature Sensor","33","2020-12-04 16:10:24"
"11603","humidity2","Humidity Sensor","84","2020-12-04 16:10:25"
"11604","temp2","Temperature Sensor","25","2020-12-04 16:10:25"
"11605","humidity1","Humidity Sensor","58","2020-12-04 16:10:25"
"11606","heater","Heater Actuator","1","2020-12-04 16:10:25"
"11607","temp1","Temperature Sensor","34","2020-12-04 16:10:25"
"11608","pump","Pump Actuator","0","2020-12-04 16:10:25"
"11609","ldr","Light Intensity Sensor","96","2020-12-04 16:10:26"
"11610","humidity2","Humidity Sensor","43","2020-12-04 16:10:26"
"11611","temp2","Temperature Sensor","23","2020-12-04 16:10:26"
"11612","humidity1","Humidity Sensor","42","2020-12-04 16:10:26"
"11613","temp1","Temperature Sensor","35","2020-12-04 16:10:26"
"11614","humidity2","Humidity Sensor","98","2020-12-04 16:10:27"
"11615","humidity1","Humidity Sensor","42","2020-12-04 16:10:27"
"11616","temp2","Temperature Sensor","26","2020-12-04 16:10:27"
"11617","temp1","Temperature Sensor","35","2020-12-04 16:10:27"
"11618","humidity2","Humidity Sensor","64","2020-12-04 16:10:28"
"11619","humidity1","Humidity Sensor","9","2020-12-04 16:10:28"
"11620","temp2","Temperature Sensor","28","2020-12-04 16:10:28"
"11621","temp1","Temperature Sensor","40","2020-12-04 16:10:28"
"11622","ldr","Light Intensity Sensor","656","2020-12-04 16:10:29"
"11623","humidity2","Humidity Sensor","66","2020-12-04 16:10:29"
"11624","humidity1","Humidity Sensor","35","2020-12-04 16:10:29"
"11625","temp2","Temperature Sensor","27","2020-12-04 16:10:29"
"11626","temp1","Temperature Sensor","31","2020-12-04 16:10:29"
"11627","heater","Heater Actuator","0","2020-12-04 16:10:30"
"11628","humidity2","Humidity Sensor","47","2020-12-04 16:10:30"
"11629","pump","Pump Actuator","1","2020-12-04 16:10:30"
"11630","humidity1","Humidity Sensor","43","2020-12-04 16:10:30"
"11631","temp2","Temperature Sensor","27","2020-12-04 16:10:30"
"11632","temp1","Temperature Sensor","32","2020-12-04 16:10:30"
"11633","humidity2","Humidity Sensor","83","2020-12-04 16:10:31"
"11634","humidity1","Humidity Sensor","58","2020-12-04 16:10:31"
"11635","temp2","Temperature Sensor","26","2020-12-04 16:10:31"
"11636","temp1","Temperature Sensor","36","2020-12-04 16:10:31"
"11637","ldr","Light Intensity Sensor","995","2020-12-04 16:10:32"
"11638","humidity2","Humidity Sensor","83","2020-12-04 16:10:32"
"11639","humidity1","Humidity Sensor","12","2020-12-04 16:10:32"
"11640","temp2","Temperature Sensor","30","2020-12-04 16:10:32"
"11641","temp1","Temperature Sensor","31","2020-12-04 16:10:32"
"11642","humidity2","Humidity Sensor","98","2020-12-04 16:10:33"
"11643","humidity1","Humidity Sensor","46","2020-12-04 16:10:33"
"11644","temp2","Temperature Sensor","21","2020-12-04 16:10:33"
"11645","temp1","Temperature Sensor","33","2020-12-04 16:10:33"
"11646","humidity2","Humidity Sensor","98","2020-12-04 16:10:34"
"11647","humidity1","Humidity Sensor","28","2020-12-04 16:10:34"
"11648","temp2","Temperature Sensor","24","2020-12-04 16:10:34"
"11649","temp1","Temperature Sensor","32","2020-12-04 16:10:34"
"11650","ldr","Light Intensity Sensor","52","2020-12-04 16:10:35"
"11651","heater","Heater Actuator","1","2020-12-04 16:10:35"
"11652","pump","Pump Actuator","0","2020-12-04 16:10:35"
"11653","humidity2","Humidity Sensor","84","2020-12-04 16:10:35"
"11654","humidity1","Humidity Sensor","19","2020-12-04 16:10:35"
"11655","temp2","Temperature Sensor","28","2020-12-04 16:10:35"
"11656","temp1","Temperature Sensor","36","2020-12-04 16:10:35"
"11657","humidity2","Humidity Sensor","65","2020-12-04 16:10:36"
"11658","humidity1","Humidity Sensor","22","2020-12-04 16:10:36"
"11659","temp1","Temperature Sensor","32","2020-12-04 16:10:36"
"11660","temp2","Temperature Sensor","22","2020-12-04 16:10:36"
"11661","humidity2","Humidity Sensor","95","2020-12-04 16:10:37"
"11662","temp1","Temperature Sensor","33","2020-12-04 16:10:37"
"11663","humidity1","Humidity Sensor","51","2020-12-04 16:10:37"
"11664","temp2","Temperature Sensor","26","2020-12-04 16:10:37"
"11665","ldr","Light Intensity Sensor","384","2020-12-04 16:10:38"
"11666","humidity2","Humidity Sensor","42","2020-12-04 16:10:38"
"11667","humidity1","Humidity Sensor","43","2020-12-04 16:10:38"
"11668","temp1","Temperature Sensor","35","2020-12-04 16:10:38"
"11669","temp2","Temperature Sensor","30","2020-12-04 16:10:38"
"11670","humidity2","Humidity Sensor","44","2020-12-04 16:10:39"
"11671","temp1","Temperature Sensor","33","2020-12-04 16:10:39"
"11672","humidity1","Humidity Sensor","55","2020-12-04 16:10:39"
"11673","temp2","Temperature Sensor","26","2020-12-04 16:10:39"
"11674","heater","Heater Actuator","0","2020-12-04 16:10:40"
"11675","pump","Pump Actuator","0","2020-12-04 16:10:40"
"11676","humidity2","Humidity Sensor","45","2020-12-04 16:10:40"
"11677","humidity1","Humidity Sensor","36","2020-12-04 16:10:40"
"11678","temp1","Temperature Sensor","37","2020-12-04 16:10:40"
"11679","temp2","Temperature Sensor","28","2020-12-04 16:10:40"
"11680","ldr","Light Intensity Sensor","949","2020-12-04 16:10:41"
"11681","humidity2","Humidity Sensor","82","2020-12-04 16:10:41"
"11682","humidity1","Humidity Sensor","59","2020-12-04 16:10:41"
"11683","temp1","Temperature Sensor","36","2020-12-04 16:10:41"
"11684","temp2","Temperature Sensor","27","2020-12-04 16:10:41"
"11685","humidity2","Humidity Sensor","40","2020-12-04 16:10:42"
"11686","humidity1","Humidity Sensor","40","2020-12-04 16:10:42"
"11687","temp1","Temperature Sensor","37","2020-12-04 16:10:42"
"11688","temp2","Temperature Sensor","22","2020-12-04 16:10:42"
"11689","humidity2","Humidity Sensor","98","2020-12-04 16:10:43"
"11690","humidity1","Humidity Sensor","31","2020-12-04 16:10:43"
"11691","temp1","Temperature Sensor","37","2020-12-04 16:10:43"
"11692","temp2","Temperature Sensor","30","2020-12-04 16:10:43"
"11693","ldr","Light Intensity Sensor","760","2020-12-04 16:10:44"
"11694","humidity2","Humidity Sensor","73","2020-12-04 16:10:44"
"11695","humidity1","Humidity Sensor","41","2020-12-04 16:10:44"
"11696","temp2","Temperature Sensor","30","2020-12-04 16:10:44"
"11697","temp1","Temperature Sensor","40","2020-12-04 16:10:44"
"11698","heater","Heater Actuator","1","2020-12-04 16:10:45"
"11699","pump","Pump Actuator","1","2020-12-04 16:10:45"
"11700","humidity2","Humidity Sensor","74","2020-12-04 16:10:45"
"11701","humidity1","Humidity Sensor","15","2020-12-04 16:10:45"
"11702","temp1","Temperature Sensor","32","2020-12-04 16:10:45"
"11703","temp2","Temperature Sensor","23","2020-12-04 16:10:46"
"11704","humidity2","Humidity Sensor","76","2020-12-04 16:10:46"
"11705","humidity1","Humidity Sensor","30","2020-12-04 16:10:46"
"11706","temp1","Temperature Sensor","36","2020-12-04 16:10:46"
"11707","temp2","Temperature Sensor","24","2020-12-04 16:10:47"
"11708","ldr","Light Intensity Sensor","728","2020-12-04 16:10:47"
"11709","humidity2","Humidity Sensor","46","2020-12-04 16:10:47"
"11710","humidity1","Humidity Sensor","45","2020-12-04 16:10:47"
"11711","temp1","Temperature Sensor","31","2020-12-04 16:10:48"
"11712","temp2","Temperature Sensor","20","2020-12-04 16:10:48"
"11713","humidity2","Humidity Sensor","88","2020-12-04 16:10:48"
"11714","humidity1","Humidity Sensor","44","2020-12-04 16:10:49"
"11715","temp1","Temperature Sensor","36","2020-12-04 16:10:49"
"11716","temp2","Temperature Sensor","25","2020-12-04 16:10:49"
"11717","humidity2","Humidity Sensor","84","2020-12-04 16:10:49"
"11718","humidity1","Humidity Sensor","44","2020-12-04 16:10:50"
"11719","temp1","Temperature Sensor","38","2020-12-04 16:10:50"
"11720","temp2","Temperature Sensor","25","2020-12-04 16:10:50"
"11721","ldr","Light Intensity Sensor","843","2020-12-04 16:10:50"
"11722","heater","Heater Actuator","0","2020-12-04 16:10:50"
"11723","pump","Pump Actuator","0","2020-12-04 16:10:50"
"11724","humidity2","Humidity Sensor","80","2020-12-04 16:10:50"
"11725","humidity1","Humidity Sensor","24","2020-12-04 16:10:51"
"11726","temp1","Temperature Sensor","39","2020-12-04 16:10:51"
"11727","temp2","Temperature Sensor","24","2020-12-04 16:10:51"
"11728","humidity2","Humidity Sensor","64","2020-12-04 16:10:51"
"11729","humidity1","Humidity Sensor","41","2020-12-04 16:10:52"
"11730","temp1","Temperature Sensor","33","2020-12-04 16:10:52"
"11731","temp2","Temperature Sensor","30","2020-12-04 16:10:52"
"11732","humidity2","Humidity Sensor","96","2020-12-04 16:10:53"
"11733","humidity1","Humidity Sensor","37","2020-12-04 16:10:53"
"11734","temp1","Temperature Sensor","38","2020-12-04 16:10:53"
"11735","temp2","Temperature Sensor","21","2020-12-04 16:10:53"
"11736","ldr","Light Intensity Sensor","684","2020-12-04 16:10:53"
"11737","humidity2","Humidity Sensor","81","2020-12-04 16:10:54"
"11738","humidity1","Humidity Sensor","13","2020-12-04 16:10:54"
"11739","temp1","Temperature Sensor","39","2020-12-04 16:10:54"
"11740","temp2","Temperature Sensor","27","2020-12-04 16:10:54"
"11741","humidity2","Humidity Sensor","71","2020-12-04 16:10:55"
"11742","humidity1","Humidity Sensor","43","2020-12-04 16:10:55"
"11743","temp1","Temperature Sensor","35","2020-12-04 16:10:55"
"11744","temp2","Temperature Sensor","26","2020-12-04 16:10:55"
"11745","heater","Heater Actuator","0","2020-12-04 16:10:55"
"11746","pump","Pump Actuator","0","2020-12-04 16:10:55"
"11747","humidity2","Humidity Sensor","52","2020-12-04 16:10:56"
"11748","humidity1","Humidity Sensor","36","2020-12-04 16:10:56"
"11749","temp1","Temperature Sensor","34","2020-12-04 16:10:56"
"11750","ldr","Light Intensity Sensor","397","2020-12-04 16:10:56"
"11751","temp2","Temperature Sensor","29","2020-12-04 16:10:56"
"11752","humidity2","Humidity Sensor","80","2020-12-04 16:10:57"
"11753","humidity1","Humidity Sensor","56","2020-12-04 16:10:57"
"11754","temp1","Temperature Sensor","37","2020-12-04 16:10:57"
"11755","temp2","Temperature Sensor","23","2020-12-04 16:10:57"
"11756","humidity2","Humidity Sensor","53","2020-12-04 16:10:58"
"11757","humidity1","Humidity Sensor","25","2020-12-04 16:10:58"
"11758","temp1","Temperature Sensor","33","2020-12-04 16:10:58"
"11759","temp2","Temperature Sensor","24","2020-12-04 16:10:58"
"11760","humidity2","Humidity Sensor","60","2020-12-04 16:10:59"
"11761","humidity1","Humidity Sensor","20","2020-12-04 16:10:59"
"11762","ldr","Light Intensity Sensor","120","2020-12-04 16:10:59"
"11763","temp1","Temperature Sensor","30","2020-12-04 16:10:59"
"11764","temp2","Temperature Sensor","28","2020-12-04 16:10:59"
"11765","humidity2","Humidity Sensor","80","2020-12-04 16:11:00"
"11766","humidity1","Humidity Sensor","48","2020-12-04 16:11:00"
"11767","temp1","Temperature Sensor","38","2020-12-04 16:11:00"
"11768","temp2","Temperature Sensor","23","2020-12-04 16:11:00"
"11769","heater","Heater Actuator","1","2020-12-04 16:11:00"
"11770","pump","Pump Actuator","1","2020-12-04 16:11:00"
"11771","humidity2","Humidity Sensor","76","2020-12-04 16:11:01"
"11772","humidity1","Humidity Sensor","33","2020-12-04 16:11:01"
"11773","temp1","Temperature Sensor","39","2020-12-04 16:11:01"
"11774","temp2","Temperature Sensor","20","2020-12-04 16:11:01"
"11775","ldr","Light Intensity Sensor","769","2020-12-04 16:11:02"
"11776","humidity2","Humidity Sensor","66","2020-12-04 16:11:02"
"11777","humidity1","Humidity Sensor","26","2020-12-04 16:11:02"
"11778","temp1","Temperature Sensor","35","2020-12-04 16:11:02"
"11779","temp2","Temperature Sensor","24","2020-12-04 16:11:02"
"11780","humidity2","Humidity Sensor","55","2020-12-04 16:11:03"
"11781","humidity1","Humidity Sensor","28","2020-12-04 16:11:03"
"11782","temp1","Temperature Sensor","33","2020-12-04 16:11:03"
"11783","temp2","Temperature Sensor","28","2020-12-04 16:11:03"
"11784","humidity1","Humidity Sensor","41","2020-12-04 16:11:04"
"11785","humidity2","Humidity Sensor","76","2020-12-04 16:11:04"
"11786","temp1","Temperature Sensor","35","2020-12-04 16:11:04"
"11787","temp2","Temperature Sensor","23","2020-12-04 16:11:04"
"11788","ldr","Light Intensity Sensor","690","2020-12-04 16:11:05"
"11789","humidity1","Humidity Sensor","25","2020-12-04 16:11:05"
"11790","humidity2","Humidity Sensor","50","2020-12-04 16:11:05"
"11791","temp1","Temperature Sensor","31","2020-12-04 16:11:05"
"11792","temp2","Temperature Sensor","27","2020-12-04 16:11:05"
"11793","pump","Pump Actuator","0","2020-12-04 16:11:05"
"11794","heater","Heater Actuator","0","2020-12-04 16:11:05"
"11795","humidity2","Humidity Sensor","70","2020-12-04 16:11:06"
"11796","humidity1","Humidity Sensor","40","2020-12-04 16:11:06"
"11797","temp2","Temperature Sensor","28","2020-12-04 16:11:06"
"11798","temp1","Temperature Sensor","33","2020-12-04 16:11:06"
"11799","humidity2","Humidity Sensor","55","2020-12-04 16:11:07"
"11800","humidity1","Humidity Sensor","16","2020-12-04 16:11:07"
"11801","temp1","Temperature Sensor","37","2020-12-04 16:11:07"
"11802","temp2","Temperature Sensor","24","2020-12-04 16:11:07"
"11803","ldr","Light Intensity Sensor","748","2020-12-04 16:11:08"
"11804","humidity2","Humidity Sensor","85","2020-12-04 16:11:08"
"11805","humidity1","Humidity Sensor","8","2020-12-04 16:11:08"
"11806","temp1","Temperature Sensor","33","2020-12-04 16:11:08"
"11807","temp2","Temperature Sensor","25","2020-12-04 16:11:08"
"11808","humidity2","Humidity Sensor","91","2020-12-04 16:11:09"
"11809","humidity1","Humidity Sensor","57","2020-12-04 16:11:09"
"11810","temp1","Temperature Sensor","37","2020-12-04 16:11:09"
"11811","temp2","Temperature Sensor","25","2020-12-04 16:11:09"
"11812","humidity2","Humidity Sensor","59","2020-12-04 16:11:10"
"11813","humidity1","Humidity Sensor","25","2020-12-04 16:11:10"
"11814","temp1","Temperature Sensor","31","2020-12-04 16:11:10"
"11815","temp2","Temperature Sensor","27","2020-12-04 16:11:10"
"11816","pump","Pump Actuator","1","2020-12-04 16:11:10"
"11817","heater","Heater Actuator","1","2020-12-04 16:11:10"
"11818","ldr","Light Intensity Sensor","263","2020-12-04 16:11:11"
"11819","humidity2","Humidity Sensor","92","2020-12-04 16:11:11"
"11820","humidity1","Humidity Sensor","57","2020-12-04 16:11:11"
"11821","temp1","Temperature Sensor","33","2020-12-04 16:11:11"
"11822","temp2","Temperature Sensor","24","2020-12-04 16:11:11"
"11823","humidity2","Humidity Sensor","52","2020-12-04 16:11:12"
"11824","humidity1","Humidity Sensor","43","2020-12-04 16:11:12"
"11825","temp1","Temperature Sensor","36","2020-12-04 16:11:12"
"11826","temp2","Temperature Sensor","21","2020-12-04 16:11:12"
"11827","humidity2","Humidity Sensor","47","2020-12-04 16:11:13"
"11828","humidity1","Humidity Sensor","44","2020-12-04 16:11:13"
"11829","temp1","Temperature Sensor","31","2020-12-04 16:11:13"
"11830","temp2","Temperature Sensor","29","2020-12-04 16:11:13"
"11831","ldr","Light Intensity Sensor","34","2020-12-04 16:11:14"
"11832","humidity2","Humidity Sensor","68","2020-12-04 16:11:14"
"11833","humidity1","Humidity Sensor","25","2020-12-04 16:11:14"
"11834","temp1","Temperature Sensor","30","2020-12-04 16:11:14"
"11835","temp2","Temperature Sensor","24","2020-12-04 16:11:14"
"11836","humidity1","Humidity Sensor","53","2020-12-04 16:11:15"
"11837","humidity2","Humidity Sensor","73","2020-12-04 16:11:15"
"11838","temp1","Temperature Sensor","35","2020-12-04 16:11:15"
"11839","temp2","Temperature Sensor","23","2020-12-04 16:11:15"
"11840","pump","Pump Actuator","1","2020-12-04 16:11:15"
"11841","heater","Heater Actuator","0","2020-12-04 16:11:15"
"11842","humidity1","Humidity Sensor","33","2020-12-04 16:11:16"
"11843","humidity2","Humidity Sensor","96","2020-12-04 16:11:16"
"11844","temp1","Temperature Sensor","37","2020-12-04 16:11:16"
"11845","temp2","Temperature Sensor","20","2020-12-04 16:11:16"
"11846","ldr","Light Intensity Sensor","998","2020-12-04 16:11:17"
"11847","humidity1","Humidity Sensor","13","2020-12-04 16:11:17"
"11848","humidity2","Humidity Sensor","73","2020-12-04 16:11:17"
"11849","temp1","Temperature Sensor","33","2020-12-04 16:11:17"
"11850","temp2","Temperature Sensor","29","2020-12-04 16:11:17"
"11851","humidity1","Humidity Sensor","48","2020-12-04 16:11:18"
"11852","humidity2","Humidity Sensor","62","2020-12-04 16:11:18"
"11853","temp1","Temperature Sensor","30","2020-12-04 16:11:18"
"11854","temp2","Temperature Sensor","20","2020-12-04 16:11:18"
"11855","humidity1","Humidity Sensor","30","2020-12-04 16:11:19"
"11856","humidity2","Humidity Sensor","100","2020-12-04 16:11:19"
"11857","temp1","Temperature Sensor","30","2020-12-04 16:11:19"
